vertex_index,u,v,x,y,z
99,1180.823308835736,65.5582290723603,574.6015014648438,204.92222595214844,885.0093994140625
100,1201.0458137316957,82.11055568222648,585.1874389648438,224.7504425048828,895.9701538085938
101,1321.8288229216155,144.35523862942284,650.3889770507812,332.07806396484375,987.5172119140625
102,1322.8064626355538,142.56224367766336,651.9461669921875,330.0027770996094,989.0490112304688
103,1326.9319256449521,142.81467531463264,653.7411499023438,331.6826477050781,994.6250610351562
104,1326.178811464033,160.9207466590809,633.8103637695312,350.0571594238281,994.5734252929688
105,1322.0560140628781,160.7720058809245,633.0748291015625,349.08154296875,988.3904418945312
106,1323.5582271887138,157.12734727465045,638.3353271484375,346.7685546875,990.1610107421875
107,1302.2838439160337,125.81843536297924,643.1665649414062,300.59918212890625,969.6762084960938
108,1312.011770351571,126.22602504484442,648.6817626953125,304.3209228515625,980.4755859375
109,1310.589495494061,130.32913570237335,648.2416381835938,309.1575622558594,977.135498046875
110,1318.630172818533,142.3911552248164,649.9617919921875,328.2870788574219,983.5541381835938
111,1314.4048093821093,142.29665770661146,647.7982788085938,326.5342712402344,978.145751953125
112,1316.2373508263413,138.53155276162252,650.2890625,322.1358947753906,981.30419921875
113,1293.7406474433972,150.53450859886837,631.8397827148438,327.78826904296875,951.9652709960938
114,1292.1653635874284,154.66092225590293,628.3929443359375,331.7731628417969,949.4010009765625
115,1283.5267732233026,155.56955432126298,623.1246948242188,328.45989990234375,939.8948974609375
116,1318.521026048559,172.36862752456918,615.9929809570312,354.1205749511719,984.462890625
117,1317.7234873266789,176.45263349627768,609.989990234375,355.0754089355469,983.6884155273438
118,1308.991696181696,176.8380951789109,608.503173828125,353.7090148925781,971.3964233398438
119,1305.614676770058,172.93291227001006,613.3707885742188,351.83905029296875,966.3491821289062
120,1301.393199012891,173.3177354289011,612.1707153320312,350.9457092285156,960.6969604492188
121,1302.6033505427583,169.18359062204001,617.7481079101562,349.2603759765625,961.8876953125
122,1298.460165943251,169.59942020000122,616.2977905273438,348.2190246582031,956.4537353515625
123,1232.948250025953,437.17835582712473,346.3029479980469,393.1555480957031,820.8377075195312
124,1215.4185168621002,408.3053444091667,381.9883728027344,391.6282653808594,820.701904296875
125,1231.3311839660737,397.8019256484717,383.4718933105469,384.8748779296875,839.2183227539062
126,1375.2306072524075,113.58907714838962,658.9027099609375,304.8542785644531,1060.8426513671875
127,1374.5338671981444,115.15727924284118,659.4180908203125,306.4052429199219,1059.71337890625
128,1362.7365682913646,97.80634872700524,652.3570556640625,284.92413330078125,1050.3404541015625
129,1341.7564844830665,213.10800106251563,557.3802490234375,365.4423828125,1016.0541381835938
130,1342.0692404199074,226.08833559263812,538.7367553710938,367.7156982421875,1014.4005737304688
131,1324.027708460391,228.11549845367307,538.711669921875,365.35394287109375,989.815185546875
132,1353.1807110985367,293.9738717522244,448.101318359375,375.7485046386719,1008.5494995117188
133,1355.5762772305627,302.787284770888,436.2889404296875,376.4298400878906,1008.052001953125
134,1335.474056611559,303.75000813525634,442.27740478515625,373.5817565917969,984.0228271484375
135,1346.5367209676554,341.95524863786966,393.8119812011719,375.6629638671875,982.65966796875
136,1364.826387484093,334.13098729337116,395.87371826171875,378.1283874511719,1006.80908203125
