sample_index,face_index,u,v,x,y,z
41,8975,31.422099883997607,-12.826269576695449,-16.04845693526063,-8.87453474785219,-8.8245025708463
42,18907,-16.72693424296034,-19.913784744456446,2.0061358566087493,-15.804611934191303,-63.91629705792424
43,13808,5.878311744999487,25.588885908233856,-5.566184790387312,18.436699510879954,-38.47190552791415
44,27844,11.952229826813198,13.068870303932446,12.580533022531913,9.056145875185287,-37.47824932194377
45,28518,1.8931336429325492,-6.578423120376341,10.127173314725718,-4.871498556751378,-47.26210352925707
46,19053,-11.454263557430517,21.187756803930814,1.9379795564399132,15.630737116519885,-58.679802205917404
47,8435,-26.794879885852975,23.71327267299038,-14.136787040364954,17.1564528172532,-69.01440916985733
48,12067,-17.32619429444433,-24.317903148879697,-5.101801053208172,-18.710001773911586,-62.07588801928253
49,17675,5.320370239004748,24.845885174630922,0.3726753718144548,17.75874733942854,-40.79276788122567
50,12683,-43.82319117189049,21.240723227277247,-14.578457802310776,15.405972249404911,-85.52049787273387
