point_index,u,v,x,y,z,source_geodesic_distance
27429,-0.6473105439,0.216855941,529.9572531,335.2218533,482.9750459,388.8761089
27430,-0.6475005545,0.008417050902,518.1491843,324.6046414,649.0809959,345.0236803
27431,-0.6466648017,0.3559043151,537.9336648,342.0673918,372.2670784,417.831439
27432,-0.6468647634,0.1443082257,525.945387,331.2925942,540.887648,373.3188493
27433,-0.6464704599,0.2551883637,532.282864,336.80649,452.5834311,396.4777954
27434,-0.646684608,0.03800950201,519.9765811,325.7514806,625.6511797,350.7959038
27435,-0.6459838081,0.3166894262,535.8493017,339.7424083,403.6561953,409.1691512
27436,-0.6462086914,0.09567266602,523.3242169,328.4952152,579.7809844,362.6839835
27437,-0.6458148071,0.2102655776,529.8712947,334.1999659,488.517305,386.6262284
27438,-0.6460530249,-0.01610539587,517.0412758,322.683909,668.9072578,339.0194744
27439,-0.6451005088,0.4024364645,540.8609505,343.7421975,335.4796448,426.7461687
27440,-0.6453466332,0.1735466001,527.8871627,332.1004,517.875829,378.6127031
27441,-0.6449504619,0.2928936028,534.7031682,338.0482441,422.8231958,403.5563145
27442,-0.6452092283,0.05883195415,521.4348816,326.1466347,609.3392669,354.3393403
27443,-0.6444828662,0.3583892496,538.4915556,341.1980051,370.7082681,417.1011202
27444,-0.6447511485,0.1207625768,525.0201112,329.1176679,560.0641124,367.1377206
27445,-0.6443544358,0.2435676094,532.0315145,335.242846,462.2552539,392.8103509
27446,-0.6446347232,0.0009524457418,518.2760448,322.9118186,655.5850085,341.8017348
27447,-0.6437254541,0.4024478377,541.1247342,343.1144749,335.7364505,425.9580361
27448,-0.6440134096,0.1571187446,527.2145264,330.647582,531.2279441,374.381436
27449,-0.6436144442,0.2840105623,534.4571644,336.9816009,430.1620222,400.9147115
27450,-0.6439138671,0.03384703664,520.2717346,324.2716835,629.5047332,348.3250781
27451,-0.6431627079,0.3525637356,538.4151923,340.2956227,375.6069316,415.1134952
27452,-0.6434707188,0.09906236521,524.0396125,327.41822,577.6085148,361.824817
27453,-0.643070561,0.2292141939,531.4665896,333.9191065,473.9443305,389.0449732
27454,-0.6433895438,-0.02897085967,516.8243963,320.8061944,679.6770674,334.7747713
27455,-0.6422861624,0.482751423,545.93536,346.5806739,272.006276,442.0673347
27456,-0.6426109676,0.2226153931,531.18187,333.3702331,479.2929733,387.3890014
27457,-0.6422070007,0.3572245843,538.8613082,340.0982796,372.0766464,415.5470661
27458,-0.6425423684,0.09252491574,523.8480628,326.658307,582.9988913,359.9122922
27459,-0.6417655885,0.4299002555,543.050181,343.6287228,314.2335945,430.6212577
27460,-0.6421088336,0.1620435838,527.8571344,330.030227,527.6707038,374.3251718
27461,-0.6417032601,0.2997295099,535.7106405,336.9155401,418.0022803,403.1312244
27462,-0.6420566686,0.02743663904,520.2651121,323.0938745,634.9734347,345.9053465
27463,-0.6410768753,0.476736442,545.8270794,345.7192224,277.0345227,440.1034902
27464,-0.641436645,0.2020238183,530.2436767,331.7762012,495.9331863,382.3709215
27465,-0.6410280862,0.3433666513,538.30428,338.8479445,383.3504889,411.9465329
27466,-0.6413976736,0.06432721521,522.4746393,324.687213,605.6960743,353.3070441
27467,-0.6405967983,0.4188241351,542.6483197,342.5258693,323.2881493,427.6132547
27468,-0.6409736775,0.1367887305,526.6480845,328.2146166,548.0203547,368.346081
27469,-0.6405631987,0.2810662609,534.874794,335.4361892,433.0988368,398.5395431
27470,-0.6409495671,-0.005186867736,518.6345445,320.9126782,661.1910751,338.3882682
27471,-0.6398359979,0.5202639128,548.5227827,347.3875068,242.5795281,448.5704401
27472,-0.6402276819,0.2320190212,532.16903,332.764141,472.2583352,388.0021402
27473,-0.6398134416,0.3800979511,540.6111455,340.1792094,354.3075211,418.9951897
27474,-0.6402143341,0.08772621123,524.0225644,325.3481238,587.2739803,357.5617938
27475,-0.6393892396,0.4588598479,545.1404479,344.0300646,291.6099266,435.3629162
27476,-0.6397969476,0.1636274753,528.3890066,329.0551902,526.8552241,373.330105
27477,-0.639380577,0.3145103134,536.9898822,336.6132752,406.6698799,404.9132996
27478,-0.6397972172,0.01524606733,520.0090292,321.435432,645.1271802,342.0352647
27479,-0.6387511238,0.5075081364,548.010003,346.2367412,252.9566795,445.2564265
27480,-0.6391732664,0.206041951,530.9037413,330.9483353,493.16804,381.9171457
27481,-0.638753576,0.3602687386,539.6941036,338.6766264,370.3179389,414.2037013
27482,-0.6391844074,0.05485332191,522.363144,323.1893845,613.6754769,350.0364869
27483,-0.6383361444,0.4416173282,544.3681953,342.6634105,305.5572314,431.1208773
27484,-0.6387733856,0.1334627372,526.8813126,327.0384317,551.0968741,366.379631
27485,-0.6383514034,0.290384603,535.8243196,334.9040769,426.0990203,399.2332857
27486,-0.6387970975,-0.02163573532,518.117499,319.0844414,674.7183424,333.6815776
27487,-0.6375555409,0.5792581003,552.29092,349.3750415,195.9973127,459.7017984
27488,-0.638005617,0.2655533627,534.4881334,333.4709087,445.9583902,393.7973544
27489,-0.6375794355,0.4261180134,543.6376724,341.5217043,318.0577536,427.4168914
27490,-0.6380377631,0.1086164973,525.6188815,325.4263646,571.0435759,360.7164159
27491,-0.6371660206,0.5108246716,548.5006443,345.6827718,250.6196167,445.044624
27492,-0.6376304189,0.1906872487,530.3318273,329.4548435,505.7052965,377.7917018
27493,-0.6372018435,0.3538419967,539.6281016,337.6375553,375.7406053,411.9561378
27494,-0.6376742887,0.02998215285,521.2475188,321.2221451,633.7918005,343.9227492
27495,-0.6365650832,0.5618847443,551.4992916,348.0302896,210.0367935,455.4681758
27496,-0.6370424245,0.2359896541,533.0028301,331.5125999,469.7092983,387.00835
27497,-0.6366103894,0.4022415433,542.4746794,339.8527794,337.2766035,421.8240123
27498,-0.6370955955,0.07268936052,523.7701764,323.1508794,599.8625867,352.5973938
27499,-0.6362016419,0.4893639759,547.4731903,344.1400378,267.9119961,439.9639372
27500,-0.6366926187,0.1572718244,528.6241368,327.3103387,532.5214245,370.2049336
27501,-0.6362581041,0.3260272769,538.2378508,335.7779516,398.0936663,405.5471949
27502,-0.6367567664,-0.009655370785,519.1845511,318.7673803,665.5635251,335.0353414
27503,-0.635500159,0.6042975218,554.0983702,349.7217295,176.4362787,463.8011838
27504,-0.6360029819,0.2669167415,534.9483713,332.6258545,445.2588824,392.9335706
27505,-0.6355644817,0.438932188,544.746958,341.2590579,308.2334154,428.961103
27506,-0.636074834,0.09801745982,525.3959365,323.9851433,579.8714061,357.3524766
27507,-0.6351586328,0.5289348874,549.907579,345.695552,236.5724415,447.7101688
27508,-0.6356744973,0.1855642388,530.4168031,328.2980363,510.1669341,375.5867353
27509,-0.6352334642,0.3600005619,540.352595,337.0544025,371.2123219,412.1233966
27510,-0.6357566995,0.0131561663,520.6642267,319.4818663,647.5742473,339.2715556
27511,-0.6345877255,0.5818144266,553.003235,348.1502272,194.5335496,458.5347273
27512,-0.635323349,0.006396523743,520.5561664,318.4659592,653.2820275,337.7167523
27513,-0.6352605734,0.03536841746,522.2108993,319.9090006,630.2092783,343.7951978
27514,-0.6346552548,0.05606760609,523.8968957,319.7054131,614.3236873,348.0651992
27515,-0.6351903612,0.07151845069,524.2683168,321.7274525,601.411301,351.3807063
27516,-0.6344730467,0.0864573733,525.7371977,320.9627618,590.2461078,354.4260094
27517,-0.6347083024,0.09863714888,526.1976736,322.1457619,580.2667386,357.015367
27518,-0.6338393676,0.1112012051,527.6718182,320.9174645,571.1603689,359.5420518
27519,-0.6353714325,0.119704751,526.7638873,324.7563769,562.7314475,361.5275048
27520,-0.6344541776,0.1308021783,528.2005526,323.3415913,554.8481075,363.7397955
27521,-0.6348596014,0.1395645451,528.3195479,324.7129052,547.4163807,365.6333026
27522,-0.6338199094,0.1497821984,529.8177272,322.9804001,540.3665505,367.6448634
27523,-0.635039869,0.1565654292,529.0954173,326.0379211,533.6451554,369.2283676
27524,-0.6339239768,0.1661152029,530.6252415,324.1011113,527.2101866,371.0897197
27525,-0.6344215705,0.1731899615,530.5682914,325.5833423,521.0278595,372.6406538
27526,-0.6332031679,0.1822788004,532.1648254,323.3955678,515.0705804,374.3918564
27527,-0.6350905676,0.1869593146,530.7266051,327.8085335,509.3154053,375.6202913
27528,-0.6338208718,0.1956347908,532.3464382,325.4852103,503.7430899,377.2779905
27529,-0.6344101377,0.2016147528,532.1466941,327.109618,498.3372164,378.6108286
27530,-0.6330496601,0.2100125109,533.8328027,324.5711658,493.0837227,380.1983928
27531,-0.6346803733,0.2142328471,532.5999105,328.3935945,487.9703833,381.2968139
27532,-0.6332605371,0.2223723676,534.3251255,325.7102942,482.9865735,382.8224169
27533,-0.6339167838,0.2275838635,534.0227832,327.4403012,478.1228985,384.0025098
27534,-0.6324152302,0.2355422438,535.8114544,324.5671099,473.3710875,385.4794448
27535,-0.6350506158,0.2378349931,533.5692021,330.4973855,468.7237299,386.3033864
27536,-0.633512759,0.2455885996,535.3792063,327.53305,464.1742647,387.7325864
27537,-0.6342470843,0.2501871372,534.9728701,329.4015896,459.7167253,388.7940455
27538,-0.6326336121,0.2578184016,536.8440897,326.2640137,455.3457762,390.1877227
27539,-0.6345963465,0.2605627278,535.2313423,330.7372446,451.0565313,391.0191749
27540,-0.6329323984,0.2680624202,537.1406722,327.4813005,446.8446068,392.3786551
27541,-0.6337214717,0.2721884723,536.6590614,329.4446485,442.7059379,393.3479618
27542,-0.6319873868,0.2796031603,538.6267423,326.0295698,438.6368538,394.6804748
27543,-0.6347372685,0.2809358763,536.2286158,332.1596539,434.6339249,395.3175966
27544,-0.6329663437,0.2882380553,538.2232022,328.6572848,430.6940681,396.6216885
27545,-0.6338166631,0.2919579382,537.6641349,330.7333742,426.8143596,397.5136189
27546,-0.6319797337,0.2992011256,539.7147931,327.0823928,422.9921511,398.7967452
27547,-0.6342211244,0.3009190462,537.7949594,332.1134154,419.2249269,399.4487537
27548,-0.6323396748,0.3080869523,539.8814802,328.3602576,415.5104192,400.7102825
27549,-0.6332376822,0.3114729291,539.2611292,330.5231674,411.8464425,401.5382572
27550,-0.6312939651,0.3186000907,541.4013695,326.630625,408.2310156,402.7831392
27551,-0.6349284352,0.3182057596,538.1128801,334.6149847,404.6622179,403.1723165
27552,-0.6329585835,0.3252532601,540.2722161,330.6605258,401.1383435,404.3970686
27553,-0.6339176627,0.3283279917,539.5798018,332.9409744,397.6576975,405.1675865
27554,-0.6318883248,0.3353487415,541.7911293,328.8540214,394.218755,406.378993
27555,-0.6343839805,0.3362651218,539.5985381,334.4013811,390.820016,406.8956312
27556,-0.6323142169,0.3432409562,541.8437232,330.2229281,387.4601459,408.0923513
27557,-0.6333157891,0.3460606326,541.0990446,332.5830575,384.1378048,408.8148043
27558,-0.6311893174,0.3530198652,543.3942843,328.2787838,380.8517921,410.0006718
27559,-0.6345917025,0.352538014,540.3095693,335.7471379,377.6008997,410.3413207
27560,-0.6324349654,0.3594511092,542.6294668,331.3736784,374.3840782,411.5135646
27561,-0.6334855597,0.362031792,541.8275414,333.8287475,371.2002366,412.192175
27562,-0.6312743681,0.368936364,544.1959135,329.3348723,368.048412,413.3555562
27563,-0.63399464,0.3692042312,541.7656558,335.3416122,364.9276178,413.7651223
27564,-0.6317462835,0.3760818898,544.1659476,330.7644026,361.8370027,414.9180226
27565,-0.6328358006,0.3784571142,543.317703,333.2939952,358.7756682,415.558524
27566,-0.6305351445,0.3853324067,545.7648723,328.6014527,355.7428298,416.7041349
27567,-0.6346481316,0.3835921824,541.9720327,337.5664122,352.7376586,416.8727051
27568,-0.63232332,0.3904313654,544.4389213,332.8186901,349.759473,418.0075927
27569,-0.6334619004,0.3926040088,543.5354017,335.4453004,346.8075113,418.6119066
27570,-0.6310865057,0.3994460109,546.047911,330.5863094,343.8811266,419.7408171
27571,-0.6340179715,0.3991567608,543.3970932,337.0278514,340.9796225,420.0607689
27572,-0.631607929,0.4059835326,545.9399044,332.0917082,338.1024263,421.1819799
27573,-0.6327825055,0.4079847791,544.9945753,334.7882544,335.2488943,421.7549606
27574,-0.6303236207,0.4148183164,547.5816602,329.7448922,332.4184869,422.8712497
27575,-0.6342703169,0.4130535648,543.936933,338.3422134,329.6106021,423.0130702
27576,-0.6317851724,0.419866422,546.5464797,333.2398788,326.8247725,424.1216042
27577,-0.6330018466,0.4216996672,545.554044,336.0199866,324.060438,424.6647575
27578,-0.6304693224,0.4285226578,548.2067357,330.8138385,321.3171443,425.769267
27579,-0.6335942353,0.4277508134,545.3554202,337.6551584,318.5943727,426.012956
27580,-0.6310291828,0.4345664348,548.0369424,332.376956,315.8917242,427.1116928
27581,-0.6322796044,0.4362527089,547.0060659,335.2233795,313.2087133,427.6283524
27582,-0.6296686116,0.443081102,549.7295847,329.8446785,310.5449552,428.7238059
27583,-0.6347140966,0.4396422947,545.0048903,340.771001,307.8999853,428.6566337
27584,-0.6320843116,0.4464491813,547.7441135,335.3497313,305.2734856,429.7451283
27585,-0.6333802766,0.4479811906,546.6637913,338.2880563,302.6650188,430.2352938
27586,-0.6307056935,0.4548032682,549.444118,332.7689361,300.0742568,431.3211619
27587,-0.634018593,0.453592973,546.399648,340.0004152,297.5007953,431.4971528
27588,-0.6313131766,0.4604133363,549.2075937,334.4132829,294.9443505,432.5786563
27589,-0.6326408594,0.4618169488,548.0916795,337.4144668,292.4045408,433.0459667
27590,-0.6298918673,0.4686543092,550.9397296,331.7322752,289.8810849,434.1253817
27591,-0.634318853,0.4658708421,546.8071085,341.3319583,287.3736161,434.1155609
27592,-0.6315463169,0.4726999579,549.6758655,335.5974549,284.8819039,435.190186
27593,-0.6329114028,0.4739740165,548.5191855,338.6739577,282.4056004,435.6351366
27594,-0.6300963394,0.4808217487,551.4271941,332.8467926,279.9444635,436.7081497
27595,-0.6335815786,0.4792216635,548.2063179,340.4366204,277.4981669,436.8246334
27596,-0.6307372041,0.4860717056,551.1407992,334.5450161,275.0665067,437.894325
27597,-0.6321324371,0.487231599,549.9507242,337.6816946,272.649172,438.3192064
27598,-0.6292465852,0.4941015233,552.9235831,331.6998104,270.245954,439.3876881
27599,-0.6344327665,0.490154502,548.0443912,342.9083147,267.856548,439.2320198
27600,-0.6315275568,0.4970159357,551.0341809,336.8833264,265.480797,440.2962037
27601,-0.6329614898,0.4980552561,549.8026697,340.0986711,263.1184095,440.7007805
27602,-0.6300156754,0.5049377783,552.8301191,333.9853912,260.7692048,441.7641213
27603,-0.6336681524,0.5029762165,549.4389846,341.9238745,258.4329111,441.8263835
27604,-0.6306943106,0.5098640897,552.4919207,335.749149,256.1093823,442.8872086
27605,-0.6321569659,0.5108006743,551.2289258,339.0221544,253.7983576,443.2739321
27606,-0.6291434361,0.5177105308,554.3187471,332.7612056,251.4996807,444.3342212
27607,-0.63400126,0.5140740869,549.7518233,343.2633674,249.2130955,444.201156
27608,-0.6309662269,0.520982575,552.8608967,336.9549771,246.9384898,445.2583648
27609,-0.6324629222,0.5218133291,551.5614675,340.2971883,244.6756171,445.6272758
27610,-0.6293889981,0.5287446391,554.7067559,333.904376,242.424342,446.6842283
27611,-0.6331984829,0.5264523393,551.1562536,342.1706583,240.184432,446.6973981
27612,-0.6300976895,0.5333912682,554.3261131,335.719075,237.9557839,447.7524616
27613,-0.631621925,0.5341285059,552.9967711,339.1168466,235.7381735,448.1053027
27614,-0.6284830484,0.5410908943,556.2021548,332.5826553,233.5314837,449.1603488
27615,-0.6344226168,0.5358937531,550.5768372,345.3824612,231.3354874,448.8398923
27616,-0.6312673384,0.5428513899,553.7967009,338.8118815,229.1501192,449.8918099
27617,-0.6328284958,0.5434858296,552.4285017,342.2853724,226.9751593,450.2278498
27618,-0.6296357998,0.5504675915,555.6833281,335.6336871,224.8105066,451.2799762
27619,-0.6336002605,0.5478610728,551.9761956,344.2241946,222.6559576,451.2472602
27620,-0.6303816813,0.5548522515,555.2548058,337.5160088,220.511442,452.2980034
27621,-0.6319692535,0.5554009176,553.8581324,341.0430039,218.3767628,452.619454
27622,-0.6287139777,0.5624166713,557.1710821,334.2553252,216.2518329,453.6705942
27623,-0.6339687955,0.5580347282,552.2062046,345.5912812,214.1364544,453.4324688
27624,-0.6306935921,0.5650532813,555.5372201,338.7598595,212.030583,454.4816091
27625,-0.6323125861,0.5655121772,554.1073518,342.3511696,209.9340262,454.788281
27626,-0.6290013187,0.5725557494,557.4721625,335.4416731,207.8467095,455.8379937
27627,-0.6331108844,0.5696595744,553.618627,344.3360029,205.7684514,455.7632701
27628,-0.6297746542,0.5767139168,557.0064689,337.3721071,203.6992075,456.8120035
27629,-0.6314191351,0.5770934521,555.5493144,341.0152272,201.6388011,457.1053129
27630,-0.6280474878,0.5841731293,558.9703875,333.9746986,199.5871686,458.154769
27631,-0.6341194185,0.5786073932,553.2057656,347.0459493,197.544128,457.7740661
27632,-0.6307311651,0.5856877915,556.6418044,339.9688807,195.5096646,458.821517
27633,-0.6324086255,0.5859802052,555.150201,343.6798916,193.4836007,459.1008065
27634,-0.6289855031,0.5930862892,558.6189978,336.527417,191.4658826,460.1491251
27635,-0.6332378263,0.5899130764,554.6218655,345.7210868,189.4563456,460.0347401
27636,-0.6297905486,0.5970310219,558.113028,338.516051,187.454966,461.0824134
27637,-0.6314926168,0.5972495951,556.5952328,342.2772371,185.4615826,461.349386
27638,-0.6280110559,0.6043934411,560.1186387,334.9980969,183.476151,462.3980482
27639,-0.633633633,0.5993470213,554.7865543,347.1078721,181.4985065,462.0680875
27640,-0.630133428,0.6064963139,558.3270182,339.7879609,179.5286474,463.1154726
27641,-0.6318648438,0.6066366237,556.7785273,343.609521,177.5664126,463.3698146
27642,-0.6283308732,0.6138120458,560.3507819,336.2166582,175.6117654,464.4183039
27643,-0.6327187919,0.6103793844,556.2174605,345.6948522,173.664554,464.2670225
27644,-0.6291614191,0.6175675052,559.8114501,338.251133,171.7247716,465.3151404
27645,-0.6309166873,0.6176386765,558.2377059,342.1214607,169.7922693,465.5580551
27646,-0.6273260815,0.6248530669,561.8630152,334.6059709,167.8670178,466.6073757
27647,-0.6344568376,0.6177143639,555.0599229,349.9237103,165.9488572,466.0337272
27648,-0.6308530668,0.6249285777,558.6970555,342.3792114,164.0378146,467.0813009
27649,-0.6326417035,0.6249195215,557.0888932,346.3186629,162.1337329,467.3116946
27650,-0.6290051361,0.6321602121,560.7569646,338.7033661,160.2365893,468.3605714
