sample_index,source_index,u,v,x,y,z
1753,2202,-0.3879056428,0.2314144008,136.0144958,149.3867645,950.500061
1754,2203,-0.4023068763,0.2786413682,134.1041412,151.0708771,1008.365906
1755,2204,-0.3915108753,0.2702965009,136.5254059,148.8721924,999.5322266
1756,2205,-0.3976401307,0.2681395128,138.970932,146.8113403,990.5365601
1757,2207,-0.3848431715,0.3084413583,144.9801483,153.8209229,1025.786621
1758,2208,-0.393868985,0.2980622227,141.9486237,151.3194122,1017.577148
1759,2209,-0.392557717,0.3006670989,139.8321075,154.0576172,1025.970093
1760,2210,-0.4020741533,0.2949864457,136.855072,152.105011,1017.462341
1761,2212,-0.4079988409,0.2916892598,132.0109406,155.1789246,1025.744873
1762,2213,-0.3793709865,0.3099103466,141.1300354,159.8352203,1041.852905
1763,2214,-0.3881783372,0.3039521762,137.7729645,156.8726654,1034.164795
1764,2215,-0.3848473272,0.3117955482,135.7824402,159.7443848,1042.153687
1765,2216,-0.3949059565,0.30647987,132.4665833,157.3330078,1034.147583
1766,2217,-0.3936798883,0.3009260462,130.3738708,160.050415,1042.187134
1767,2219,-0.3370788574,0.3010977977,171.1036682,142.5285034,1000.110046
1768,2220,-0.3600668654,0.2819753269,153.2688904,142.7881927,991.3495483
1769,2221,-0.3706381233,0.2880410274,148.5301361,143.7627106,991.2979126
1770,2222,-0.3844540151,0.2782652285,143.7644806,145.0675812,991.0499268
1771,2223,-0.3809480072,0.2671682753,141.427887,144.9034729,981.3946533
1772,2224,-0.3758424343,0.2360987614,153.9977112,139.6225739,914.5890503
1773,2225,-0.3671523146,0.2474854014,157.5648346,135.3387756,934.8108521
1774,2226,-0.3504261892,0.2637381699,163.875885,132.3174286,945.0789185
1775,2227,-0.3271161183,0.2719313846,172.6837463,128.5769958,945.6553955
1776,2228,-0.3102935591,0.291504177,183.5792694,122.8584366,936.8545532
1777,2229,-0.3275193782,0.2864489974,181.8164368,125.12957,946.1564331
1778,2230,-0.2891150256,0.2893249953,192.8650665,119.4484482,937.340332
1779,2231,-0.2920864207,0.3029810959,200.9013672,119.296196,946.8793945
1780,2232,-0.2222058117,0.3154845107,242.3110657,108.3684692,938.5515137
1781,2233,-0.2452967857,0.3015572989,222.1253662,111.7912674,938.2456665
1782,2234,-0.2425941816,0.3078178434,220.8499603,115.0792923,947.2579346
1783,2235,-0.2629702638,0.3048927203,212.1716614,113.8915634,938.0304565
1784,2236,-0.2814105454,0.3077474322,202.4074707,116.4502411,937.7307739
1785,2237,-0.296236086,0.2782917065,187.015686,118.8979874,918.2268677
1786,2238,-0.2640926945,0.2907715075,196.0595398,114.8990173,918.8571167
1787,2239,-0.2551169762,0.3010508792,205.3694916,111.3801575,919.3907471
1788,2240,-0.2472282302,0.2941564373,214.9101562,108.3647995,919.8291626
1789,2241,-0.2137438618,0.3024254679,224.6471405,105.8693237,920.175293
1790,2242,-0.2101851267,0.3060142751,244.4086304,101.7871475,920.7161865
1791,2243,-0.1490518574,0.3079023992,264.3609314,98.4165802,921.1479492
1792,2244,-0.06876077323,0.2869663694,325.4187317,85.835289,904.7473755
1793,2245,-0.1245861681,0.3203787693,304.6981506,93.87375641,921.6915283
1794,2246,-0.07687143021,0.3203639926,303.8597412,101.6593857,939.0421753
1795,2247,-0.1082312519,0.3473627365,303.0215759,110.4283142,956.3320923
1796,2248,-0.179067841,0.3147612583,262.6834412,105.5243912,938.7835693
1797,2249,-0.2083302856,0.3285079251,260.9983215,113.5611343,956.3338013
1798,2250,-0.366878648,0.2294026713,151.2459412,145.9818573,894.7427979
1799,2251,-0.3835265131,0.2229128006,146.5227966,146.4791412,913.1173706
1800,2252,-0.3653996813,0.2484410464,149.34935,140.9069214,933.5548706
1801,2253,-0.3305134928,0.2857394057,180.0342255,127.5934677,955.4116821
1802,2254,-0.2786278547,0.3111700844,199.3864441,122.3447952,955.975769
1803,2255,-0.2463895591,0.3125898726,219.5710449,118.5780563,956.2169189
1804,2256,-0.3207774539,0.3089284674,193.356308,136.3669281,991.3346558
1805,2257,-0.3154137701,0.3121275711,194.8476257,132.61586,982.6931152
1806,2258,-0.3268606244,0.2882639858,174.6488495,136.0797729,982.6345215
1807,2259,-0.3286497285,0.2883187876,176.442688,133.078125,973.6748657
1808,2260,-0.3556876046,0.2731530723,157.5412598,138.0777893,973.1575928
1809,2261,-0.3534259406,0.279547941,159.6730652,135.9756317,963.8795166
1810,2262,-0.3596490432,0.2759781378,152.9989166,139.4477539,972.9953003
1811,2263,-0.2611186798,0.3134376541,214.5128021,134.4372406,991.0182495
1812,2264,-0.3061474052,0.3077559207,196.3536835,129.0171356,973.9061279
1813,2265,-0.3433903,0.2885850294,178.240387,130.2455597,964.5929565
1814,2266,-0.3499120181,0.3254161406,162.8485413,160.251236,1040.638672
1815,2267,-0.3085774842,0.3502127092,207.6038208,161.3607178,1038.320312
1816,2268,-0.345236056,0.3257140376,187.6555481,152.4286041,1024.176514
1817,2269,-0.2996711705,0.3362304313,209.767334,152.2726135,1023.305359
1818,2270,-0.2723827257,0.3244822211,212.0825958,143.2141418,1007.52478
1819,2271,-0.2219686146,0.3449680027,256.1181946,142.0801392,1006.432556
1820,2272,-0.2876939415,0.304745865,197.868576,125.5886841,964.9929199
1821,2273,-0.09178938498,0.3589500098,300.6114197,141.3038788,1005.738586
1822,2274,-0.1220360218,0.3559308436,301.387146,130.4459534,989.8471069
1823,2275,-0.08962770249,0.3334968838,302.1939392,120.0781784,973.3314209
1824,2276,-0.432257152,0.1644087848,112.5007324,188.6777649,920.4634399
1825,2277,-0.4562139585,0.1827645217,101.0423737,193.2809448,952.7521362
1826,2278,-0.441035294,0.2110291269,105.2841568,184.3561859,956.3066406
1827,2279,-0.4673467135,0.1777584857,89.62809753,199.9363708,983.9647827
1828,2280,-0.4658243588,0.2109626718,93.55287933,190.9100342,988.6119385
1829,2281,-0.4750306646,0.188512546,78.88541412,207.6773071,1013.690979
1830,2282,-0.4733055727,0.2186975902,82.46412659,198.5431519,1019.321167
1831,2283,-0.4899236338,0.2167834109,69.44275665,215.3166962,1041.932007
1832,2284,-0.4736093808,0.2287478485,72.70915985,206.0557556,1048.350586
1833,2285,-0.4505339892,0.2148682405,97.85426331,182.056015,993.1665039
1834,2286,-0.4684927965,0.2405761742,86.36199188,189.5327911,1024.875122
1835,2287,-0.4600249488,0.2523019645,88.90653229,185.204834,1027.530762
1836,2288,-0.4717533055,0.2534550397,76.25000763,196.8781891,1054.711914
1837,2289,-0.466183785,0.2701903724,78.78764343,192.5200653,1057.727173
1838,2290,-0.4588089152,0.2672918069,81.96234131,188.4197235,1060.55603
1839,2291,-0.445546851,0.2803287042,85.74452209,184.6378174,1063.155762
1840,2292,-0.4632233029,0.2697707368,90.360466,180.920166,1048.119507
1841,2293,-0.4290799932,0.1953409164,109.9643173,175.6532135,959.7626343
1842,2294,-0.4383764815,0.2839903185,104.0094299,169.9550476,1036.735107
1843,2295,-0.4516408426,0.2698004802,99.51733398,173.3634644,1034.704468
1844,2296,-0.4370747196,0.2859248609,99.19182587,174.1283417,1052.48645
1845,2297,-0.4495658308,0.2767018544,94.53743744,177.3433685,1050.427856
1846,2298,-0.4399902003,0.2933789947,94.90567017,178.2546844,1067.513184
1847,2299,-0.4504370319,0.2922730924,90.08252716,181.2329865,1065.48584
1848,2300,-0.4442678873,0.2956351524,92.99781036,180.2728424,1074.724609
1849,2301,-0.443930196,0.2589301293,95.48397064,177.0764618,1032.472534
1850,2302,-0.4328155151,0.2585662502,110.5989685,165.6551666,1001.466187
1851,2303,-0.404248643,0.3009357372,124.9186707,160.8888092,1041.86084
1852,2304,-0.3663834987,0.3130812493,166.007782,153.0077667,1025.009644
1853,2305,-0.3301419157,0.3199513418,190.4412842,144.2380371,1008.120789
1854,2306,-0.3391832126,0.2945681442,172.8666077,139.2358704,991.4518433
1855,2307,-0.3539735885,0.2794070577,155.4030609,140.3523865,982.3214111
1856,2308,-0.3653872081,0.2797267522,150.7639008,141.5231476,982.213501
1857,2309,-0.3794577571,0.2698512626,146.1064758,143.0065918,981.9257202
1858,2310,-0.3751669131,0.2639491883,143.8834076,143.1607819,972.1254272
1859,2311,-0.3759809012,0.2567473825,146.324646,141.5930634,962.7504272
1860,2312,-0.3707768773,0.2558978213,148.7387695,140.2065125,953.2942505
1861,2313,-0.3836679369,0.247895022,146.9151611,141.8144073,943.0637817
1862,2315,-0.3960283785,0.3229003802,117.1501007,171.4908142,1071.997437
1863,2317,-0.3999772138,0.3199998989,123.6311111,165.809082,1057.551758
1864,2318,-0.3804029556,0.3186421823,132.0522461,165.58284,1057.484497
1865,2319,-0.3737648354,0.3202115938,137.5871277,165.963562,1057.071655
1866,2320,-0.3806990205,0.3170610739,133.8717804,162.6535339,1049.929932
1867,2321,-0.4264792053,0.2844496723,108.9051895,166.8925629,1038.540649
1868,2322,-0.4292666999,0.2890425499,104.2554169,171.3127594,1054.272339
1869,2323,-0.4256436418,0.3021861039,100.1304016,175.7339935,1069.217285
1870,2324,-0.4300375128,0.3116348912,98.30052948,177.9186554,1076.362183
1871,2325,-0.4141314387,0.3190582192,103.8930511,176.0940399,1077.622803
1872,2327,-0.4175860514,0.3056225384,102.8641052,174.6578522,1069.939941
1873,2328,-0.4170518112,0.302595435,109.6278915,168.9870148,1055.725952
1874,2331,-0.4196439577,0.2883680265,111.4797058,165.5137329,1039.344849
1875,2333,-0.4322357796,0.2755345896,113.9649887,162.5923767,1022.09198
1876,2334,-0.4154264789,0.2622659678,119.3202133,158.5563965,1004.979126
1877,2335,-0.4266988289,0.2554670405,114.7792206,161.9788971,1003.293213
1878,2336,-0.4120454981,0.2640033688,124.1367645,155.5119781,1006.446899
1879,2337,-0.4168037546,0.2833806091,121.5512314,158.5472107,1024.217773
1880,2340,-0.4074933248,0.3080835912,108.4891357,172.9538116,1071.071045
1881,2341,-0.4004568583,0.3239793989,109.6631699,174.8476562,1078.472046
1882,2342,-0.4702314021,0.2700776714,77.80223846,191.7914581,1074.874878
1883,2343,-0.4626799466,0.2669181274,74.51704407,195.8370056,1071.968628
1884,2345,-0.4711197355,0.2828986767,70.90600586,198.8751678,1085.478027
1885,2346,-0.4720325252,0.2873745616,68.05456543,201.7873993,1098.118774
1886,2347,-0.4149713176,0.3385850875,98.67499542,185.5340729,1103.019775
1887,2348,-0.4110770187,0.3363799168,99.67721558,183.1320801,1097.152588
1888,2350,-0.4227843269,0.3247272948,95.1776886,182.2117462,1089.903564
1889,2351,-0.4339430726,0.3221537193,91.11516571,185.1610718,1095.628418
1890,2352,-0.4315381349,0.3202543177,89.72434235,184.1923065,1088.455322
1891,2353,-0.45478756,0.2968840686,80.01267242,189.799408,1084.361206
1892,2354,-0.4405643465,0.3069620442,83.20054626,188.4797363,1093.159058
1893,2355,-0.4451282743,0.31042561,84.63217926,186.7267914,1086.604004
1894,2358,-0.3935576926,0.3223027793,115.5259781,174.1595764,1078.922974
1895,2359,-0.3876291466,0.3152599775,128.3649902,162.8120575,1050.014648
1896,2362,-0.3774441545,0.3585310998,117.6660843,182.3588409,1097.784424
1897,2363,-0.3865517544,0.3425741472,112.7495117,179.4762115,1091.913696
1898,2364,-0.3852606605,0.3502416773,111.6228943,182.1570435,1097.911621
1899,2365,-0.4038270573,0.3360845912,106.7738876,179.8739471,1091.618042
1900,2366,-0.3974632634,0.3395999215,105.6051788,182.4078979,1097.706055
1901,2367,-0.4082739429,0.3257973771,100.8903122,180.7792358,1090.952759
1902,2368,-0.4690172178,0.2745243951,68.28232574,203.2408752,1082.262695
1903,2369,-0.467489524,0.2676490405,71.95041656,200.2029419,1068.829834
1904,2370,-0.4831103246,0.2590184539,64.98073578,212.590332,1075.382324
1905,2371,-0.4805089519,0.2317730558,61.93024445,221.9977875,1068.458984
1906,2372,-0.5071984496,0.2614324651,49.49365234,250.0232239,1089.840576
1907,2373,-0.5168405365,0.27910251,50.8803215,246.9548645,1078.498291
1908,2374,-0.5159513493,0.2505968944,52.99856567,243.9111481,1066.774658
1909,2375,-0.5068176014,0.2322884454,55.78012085,240.7894592,1054.626099
1910,2376,-0.479924782,0.1624290086,63.05966949,233.9085541,1029.056152
1911,2377,-0.4828361513,0.145695096,72.17247772,226.1526489,1002.324036
1912,2378,-0.4656923755,0.1305473647,82.57108307,218.3549194,974.5013428
1913,2379,-0.4498793766,0.115694577,93.70973969,211.6560211,945.4364624
1914,2380,-0.4355525717,0.1044696394,105.0436478,206.9988098,915.3632202
1915,2381,-0.4925612965,0.2609582582,56.97694016,227.9938965,1092.611572
1916,2382,-0.4908574014,0.2903299117,55.65665054,231.0370636,1103.844849
1917,2383,-0.4787467482,0.2922849855,59.97069168,218.4873352,1099.684204
1918,2384,-0.4807755648,0.2916306586,58.70130157,221.5263519,1110.858154
1919,2385,-0.4789518657,0.2945639209,60.71857452,215.2225342,1108.879272
1920,2386,-0.4730703595,0.3090711779,60.21504974,216.7659454,1114.368408
1921,2387,-0.4703131829,0.3072727784,62.02056503,212.0796051,1117.824219
1922,2388,-0.4721561052,0.3069195997,62.50061035,210.5309143,1112.358032
1923,2389,-0.4771770668,0.2954580496,63.22197342,209.0357819,1106.715698
1924,2390,-0.4794270392,0.2904693564,61.45487213,213.7266846,1103.225952
1925,2391,-0.4741413248,0.2872941231,65.34104156,206.1363983,1094.878662
1926,2392,-0.481964646,0.2831418845,62.09268951,215.5518951,1087.87561
1927,2394,-0.4289304577,0.3101305997,91.26590729,182.2525482,1081.712402
1928,2395,-0.4430951516,0.2962612213,86.26582336,184.947525,1079.783813
1929,2396,-0.4571506374,0.2860288576,81.7460556,188.1414642,1077.494385
1930,2398,-0.465555539,0.2938139575,69.75780487,199.785614,1099.613403
1931,2399,-0.4696730483,0.3016635613,66.06295013,204.7263336,1109.928345
1932,2400,-0.4372955036,0.3362790684,86.38487244,190.0502319,1106.954834
1933,2405,-0.4294685504,0.3455612551,88.59261322,191.4924469,1113.024414
1934,2407,-0.4447325616,0.3295715101,82.96370697,192.8765564,1111.946167
1935,2408,-0.4190595334,0.3516744049,91.17070007,193.4726715,1118.482178
1936,2410,-0.428488741,0.3453299441,85.37314606,194.2281494,1117.868042
1937,2412,-0.4454468725,0.332091764,79.77650452,195.7206573,1116.711304
1938,2413,-0.3835566788,0.3557721247,110.6878128,184.8978119,1103.55542
1939,2414,-0.3766501846,0.3676910266,116.0530167,188.1429138,1108.577637
1940,2415,-0.3708788261,0.3536997971,123.679245,182.9911957,1097.341187
1941,2416,-0.3677572814,0.3753252383,128.1555634,189.9468689,1107.309692
1942,2417,-0.3622640963,0.3559751772,129.6358032,183.9453583,1096.661865
1943,2418,-0.3830664607,0.3743359583,109.1605682,193.7337494,1118.425293
1944,2419,-0.3888241027,0.3700299987,103.0855789,193.3701324,1118.655396
1945,2420,-0.3892744049,0.3653650558,109.443779,190.6607361,1113.80603
1946,2421,-0.3906341487,0.3615891243,103.3651047,190.45578,1113.917114
1947,2422,-0.3863120622,0.3644792409,109.9571533,187.7239075,1108.851685
1948,2423,-0.4005437347,0.3514718557,103.8872375,187.6739044,1108.849976
1949,2424,-0.3980516697,0.3493663638,104.6384506,184.9995728,1103.44812
1950,2425,-0.3797994025,0.3647803372,115.5475082,191.1832886,1113.456055
1951,2426,-0.3652696648,0.3853094585,127.3991852,196.2809448,1116.63147
1952,2427,-0.4896090345,0.2638211203,59.09439087,225.0207214,1080.83252
1953,2428,-0.4669186784,0.2929846918,66.57770538,203.9102631,1096.536255
1954,2429,-0.4714792944,0.301791598,64.50672913,206.8191071,1108.367065
1955,2430,-0.4674843555,0.3109730177,63.37314606,209.8854828,1119.443848
1956,2431,-0.4561621171,0.3213223768,66.96970367,205.9673767,1122.341675
1957,2432,-0.4625449483,0.3177125228,65.03136444,207.8388214,1120.956299
1958,2433,-0.4665873545,0.313649094,67.29109955,204.340271,1116.960815
1959,2434,-0.4637316596,0.305934032,67.87145996,202.7800446,1111.383179
1960,2435,-0.4606982207,0.3011735999,71.66958618,197.9196472,1101.009277
1961,2436,-0.4616352818,0.2864419875,76.32424927,193.0961609,1089.741821
1962,2439,-0.437419124,0.3463518362,82.39098358,196.9797974,1122.51123
1963,2441,-0.4264230107,0.3456308835,88.19595337,196.1459045,1123.176025
1964,2443,-0.4206282004,0.3392433318,92.86618042,186.5200806,1102.255371
1965,2444,-0.4232115246,0.3383544722,94.95236969,188.3269043,1108.302124
1966,2447,-0.4109047529,0.3613317343,94.08313751,196.0361176,1123.307251
1967,2448,-0.4106119417,0.3613315357,91.38865662,198.7062073,1127.827515
1968,2450,-0.4219533239,0.3565949095,85.46704102,198.8316803,1127.696045
1969,2453,-0.4578063788,0.3269395755,69.15498352,204.2927399,1123.583984
1970,2454,-0.459687319,0.3196655718,69.39840698,202.6087646,1118.253906
1971,2457,-0.4625772825,0.3150552622,72.14419556,199.3944397,1113.924438
1972,2461,-0.455380582,0.3327002834,74.19881439,199.7388916,1120.408325
1973,2463,-0.4508508967,0.3173001218,77.65415192,194.9699707,1110.346436
1974,2464,-0.436094799,0.3310843415,80.99971771,192.0120544,1105.45752
1975,2470,-0.436142491,0.3295369399,87.26946259,188.0653229,1101.077759
1976,2471,-0.4349279511,0.34930493,78.56707001,202.2868958,1131.506592
1977,2475,-0.4177513845,0.3635790001,88.65480042,199.9924316,1130.060791
1978,2479,-0.4285117207,0.3584444391,82.97624207,201.5546722,1132.05603
1979,2482,-0.4093673763,0.3707156731,91.94509888,201.5722961,1132.074341
1980,2483,-0.406065899,0.3753476751,98.32130432,204.2072754,1133.615967
1981,2485,-0.4085122081,0.3519755047,97.35939026,190.5825958,1113.777588
1982,2486,-0.3993751566,0.3637675388,97.07408905,193.27771,1118.678833
1983,2488,-0.3993876799,0.3701048062,97.31869507,199.1303253,1127.552612
1984,2489,-0.3778813565,0.3778208509,115.2588196,194.3567047,1117.998413
1985,2490,-0.3777715605,0.386970679,115.1990051,197.6888275,1122.211548
1986,2491,-0.3300972782,0.4058037416,151.5560608,206.9785614,1121.941528
1987,2492,-0.3331566093,0.3900439454,151.5764465,200.2901917,1113.775879
1988,2493,-0.3445163787,0.3777654749,152.2308655,193.8995972,1104.517212
1989,2494,-0.3560687257,0.3623051461,153.4574585,187.6121674,1094.054199
1990,2495,-0.4289685515,0.3121517469,96.64483643,180.078186,1083.265015
1991,2496,-0.4134535862,0.3181610435,102.3002625,178.4435577,1084.428833
1992,2497,-0.4063506194,0.3255777552,108.1310501,177.364563,1085.192505
1993,2498,-0.3899368311,0.3370106013,114.0548248,176.8214722,1085.569702
1994,2499,-0.3422594732,0.3281651877,159.9518738,167.4718628,1055.441895
1995,2500,-0.3069734621,0.3550161061,205.628952,170.2279358,1052.545166
1996,2501,-0.184910111,0.3488828628,253.2303772,162.6130219,1036.477173
1997,2502,-0.2217990225,0.3613385807,254.6231079,152.3757935,1021.829468
1998,2503,-0.2355378255,0.3909200187,250.8401184,181.7879028,1063.432495
1999,2504,-0.1217163602,0.4003587733,298.0239258,183.671463,1061.942627
2000,2505,-0.1364610392,0.389235251,299.1940308,163.3239594,1035.368042
2001,2506,-0.1007032317,0.4584371786,297.1834412,200.4115601,1084.900146
2002,2507,-0.2031027051,0.4027414179,249.1238251,197.8625183,1086.743164
2003,2508,-0.3089786587,0.3936784248,201.2057953,193.6184998,1089.785645
2004,2509,-0.3393301046,0.3469008771,155.194397,181.2229614,1082.289673
2005,2510,-0.3664278201,0.3396590003,131.7566528,178.0636749,1084.628784
2006,2511,-0.3734961813,0.3450669759,125.910614,177.2454224,1085.234131
2007,2512,-0.2663807349,0.3576364132,203.8796844,178.6538849,1065.937012
2008,2513,-0.3387027919,0.3373117349,157.379837,174.5025635,1069.359985
2009,2514,-0.3789174793,0.3320255802,134.4348602,172.0701294,1071.369263
2010,2515,-0.4237143627,-0.06415373879,165.3741913,196.331131,703.8986816
2011,2516,-0.4274418586,-0.01304210194,171.2436218,178.8104248,703.3929443
2012,2517,-0.4296767956,-0.08749775461,155.1853485,215.9377747,749.1635742
2013,2518,-0.4310718419,-0.09386120437,159.0646515,216.6960602,726.4938354
2014,2519,-0.4185647879,-0.1634356297,153.0843658,234.8426971,751.5510864
2015,2520,-0.4132416924,-0.1007085083,157.1151886,235.4511108,728.663208
2016,2521,-0.4146603361,-0.1843027881,153.3070831,254.1706238,754.2089233
2017,2522,-0.4176908886,0.01725533956,169.122467,180.8184967,723.9342651
2018,2523,-0.4284404841,-0.009677966644,163.0853729,198.4211731,724.7822876
2019,2524,-0.4203692559,-0.01474186074,159.5529022,197.6043396,747.2614136
2020,2525,-0.3460222037,0.1466467945,175.0531769,144.7789154,796.1419678
2021,2526,-0.3340939871,0.118329966,184.3322601,138.9883118,768.510376
2022,2527,-0.3525624818,0.104954604,178.3265686,148.134079,768.4390259
2023,2528,-0.3723779223,0.1101870879,186.9468536,141.2736206,743.5025635
2024,2529,-0.3835198413,0.08638108053,181.0786133,150.5334167,743.6193237
2025,2530,-0.3917556692,0.04516125563,189.4200134,141.7173615,721.2928467
2026,2531,-0.4068258607,0.05311491187,183.6890259,150.7770386,721.512146
2027,2532,-0.3558984038,0.0529764629,192.0545044,139.3943329,701.6721802
2028,2533,-0.3809715525,0.03382091275,186.5031128,147.8802338,701.8618164
2029,2534,-0.3518885602,0.09349859163,194.5964661,130.7919312,744.1400757
2030,2535,-0.3536312787,0.07654539447,196.7806854,131.630188,721.7009277
2031,2536,-0.3355154784,0.0297804843,198.784668,130.3621521,701.8619995
2032,2537,-0.4365612671,-0.08532382509,135.338974,246.8439789,814.4888306
2033,2538,-0.422337944,-0.1051447058,139.603241,238.601593,801.2844238
2034,2539,-0.4201160966,-0.137364981,139.7432251,248.4336395,802.0784912
2035,2540,-0.4191128584,-0.04062623848,141.338562,219.2693481,799.8085327
2036,2541,-0.4084577959,-0.06889837735,149.862793,213.2280731,773.3342896
2037,2542,-0.4090049725,-0.1187785838,147.3668671,232.2210083,775.4478149
2038,2543,-0.4487468523,0.00492652432,126.8180466,224.6986084,840.2446289
2039,2544,-0.4333268981,0.002543091938,131.5592651,225.8320465,826.7510986
2040,2545,-0.4246635441,-0.07290936657,140.1384888,228.8722382,800.527832
2041,2546,-0.4352100164,0.04068114597,123.656601,214.3203583,854.5966187
2042,2547,-0.4521889417,0.02907011921,116.5541687,223.6271515,867.8357544
2043,2548,-0.4579022968,0.07347159226,113.2472076,214.2293854,883.4470215
2044,2549,-0.4432075944,0.06850147769,111.08255,223.8288879,881.8585205
2045,2550,-0.4529932763,0.03516826265,105.4269791,224.6067352,895.9705811
2046,2551,-0.4332947698,-0.02698263707,114.492157,243.178009,865.6088257
2047,2552,-0.4513193296,0.01455321344,108.6253281,243.337738,878.6304932
2048,2553,-0.4498231023,-0.01078328409,102.5673676,244.0622711,891.6816406
2049,2554,-0.4467072042,0.08432336426,99.64841461,225.9929657,910.0818481
2050,2555,-0.4393295423,0.01606519979,96.38446808,245.3820648,904.6938477
2051,2556,-0.4515251602,0.01580530824,90.14802551,247.2975006,917.59729
2052,2557,-0.4296434997,0.1430374651,123.3725967,186.5119324,888.0338135
2053,2558,-0.4403252744,0.1069491543,133.1175079,186.602417,856.5085449
2054,2559,-0.4513199562,0.07207084601,129.323822,195.6133575,855.8718262
2055,2560,-0.4232599291,0.07836784673,141.6074524,188.4716492,826.4029541
2056,2561,-0.4388372916,0.06340230018,138.110199,197.4941406,826.4290161
2057,2562,-0.4207991454,0.0478679514,148.8339996,191.5130615,798.0438843
2058,2563,-0.4285780578,0.01117439176,145.696228,200.5569305,798.5388794
2059,2564,-0.4179948107,-0.03020212025,154.8066864,194.8987122,771.640686
2060,2565,-0.4188880695,-0.04054705066,152.0328064,203.9653625,772.4136963
2061,2566,-0.4199070892,0.004426525228,143.1942444,209.8208771,799.1390381
2062,2567,-0.4428814662,0.02976132486,133.0746155,216.2109222,826.6184692
2063,2568,-0.4493119926,0.03987691985,135.2617493,206.7532806,826.5077515
2064,2569,-0.433400266,0.07503191242,126.1655655,204.8656158,855.2364502
2065,2570,-0.4437946364,0.0996002018,116.0248489,204.7848663,885.0098267
2066,2571,-0.4157070768,0.003163475362,162.0874329,177.4749146,770.7631226
2067,2572,-0.4468799895,0.04717174353,152.5938873,182.7254639,797.7009277
2068,2573,-0.4258134663,0.07029976641,156.9190063,174.2154999,797.5427856
2069,2574,-0.4453230135,0.07821009282,145.7370605,179.7233582,826.4577026
2070,2575,-0.4285105251,0.1135230378,150.4395905,171.2722321,826.6144409
2071,2576,-0.4080556315,0.1395029288,142.5050201,169.4418335,857.8213501
2072,2577,-0.301253429,0.1765927362,196.9282074,117.3641968,798.4616699
2073,2578,-0.3439517742,0.135523645,192.0387421,128.6664124,769.352356
2074,2579,-0.3221575068,0.1562335692,188.8830109,126.2937241,797.4546509
2075,2580,-0.3165256546,0.1712302967,181.2405853,136.0049744,796.4552612
2076,2581,-0.3423807861,0.1871195634,177.3243713,133.3826447,827.3223877
2077,2582,-0.359898264,0.172361022,170.8664398,141.5708618,826.7398071
2078,2583,-0.3575265467,0.1884386398,168.3122101,140.3162689,843.0845337
2079,2584,-0.3842178739,0.1384656256,160.5,155.7454987,826.9304199
2080,2585,-0.3876715205,0.09686604696,166.0177307,158.7640839,797.2775269
2081,2586,-0.3830519248,0.06815505916,170.2943115,161.9992523,770.2131958
2082,2587,-0.3983832371,0.04206877092,173.6157532,164.4435577,745.6721802
2083,2588,-0.4241837974,0.02207055103,176.254837,164.9655457,723.4195557
2084,2589,-0.3935081166,-0.01284124437,178.4469604,162.6417084,703.1043091
2085,2590,-0.3877287115,0.2098791717,149.3113556,153.3349152,876.0319824
2086,2591,-0.3378689551,0.2388586857,176.8652344,125.1459885,879.7491455
2087,2592,-0.3288215059,0.211344026,187.8475342,117.5568771,863.1048584
2088,2593,-0.323454534,0.20837869,179.8484955,124.4865952,862.0388794
2089,2594,-0.305705713,0.2031915096,190.4889984,116.8131027,846.0009766
2090,2595,-0.3328949382,0.205945196,182.5160217,124.3383942,844.9126587
2091,2596,-0.3091126956,0.2003625448,192.8739471,116.5790253,829.4993896
2092,2597,-0.3079233323,0.2064350409,184.8933716,124.6414719,828.4152222
2093,2598,-0.3956785792,0.1885990255,153.4715881,153.756134,859.0831299
2094,2599,-0.3597234013,0.1874224424,165.3898621,139.4196167,860.0853271
2095,2600,-0.3579349209,0.2248440078,162.0546417,138.9573364,877.7040405
2096,2601,-0.3638686102,0.2230190992,169.181076,131.9554749,878.6779785
2097,2602,-0.3694762254,0.2268094888,158.2620239,138.9994659,895.8989258
2098,2603,-0.3494438239,0.2373373183,165.703064,132.4535217,896.9844971
2099,2604,-0.391458504,0.02224577508,166.1061554,180.0578766,746.2843018
2100,2605,-0.2772678971,0.2164101863,198.704483,110.113205,847.0371704
2101,2606,-0.3011964431,0.2142689501,201.0513153,109.4444275,830.5493774
2102,2607,-0.263317752,0.1912025328,205.0743561,109.5379486,799.4746094
2103,2608,-0.2769080316,0.1511921048,208.2375031,110.9421616,771.1087036
2104,2609,-0.2763177786,0.1461636556,210.5933685,112.7851028,745.5150146
2105,2610,-0.3043887254,0.1100077139,212.1842957,114.1443787,722.6177979
2106,2611,-0.309662067,0.06976840798,213.0246429,114.3223114,702.3110962
2107,2612,-0.2491027481,0.1700188204,226.7300262,98.85732269,747.4737549
2108,2613,-0.2518534762,0.1230944389,227.800415,100.309639,724.1265869
2109,2614,-0.2596989938,0.05164330705,227.8285522,101.0282669,703.1759644
2110,2615,-0.2071212179,0.1526515526,260.1582031,80.27658081,727.9301758
2111,2616,-0.2256745952,0.1659766019,243.1751404,88.00054169,749.7973022
2112,2617,-0.2436780228,0.1732036451,216.421936,103.6970367,772.1521606
2113,2618,-0.2840066141,0.2240636377,209.4350433,103.1457062,831.6142578
